ASIN,BBR,offer_changed_notification_id
B01GNL6UN0,0.017371614686142914,227537381.0
B01GSILWIG,0.4053068436578171,227607799.0
B01GUA82QM,0.3017973313925279,227604191.0
B01GV9S3UC,0.0,227576951.0
B01GVP5ITA,0.07142560192616373,227497676.0
B01H2NWAPK,0.18311454932576296,227542449.0
B01H6RAO6O,0.46055620649651974,227557916.0
B01HBHQQ66,0.1316593969849246,226526607.0
B01HBKW66M,0.31003887181191325,227432288.0
B01HC86RH2,0.08095373665480428,227464169.0
B01HCJY34K,0.0,227611950.0
B01HDPY7RG,0.9387363699023549,227608141.0
B01HJATSC4,0.9757768210903507,227607478.0
B01HJATY32,0.11035151226307878,227607939.0
B01HLYI838,0.0,227613210.0
B01HMW77A4,0.05413928847641143,227450346.0
B01HQ2YTHO,0.0,227612063.0
B01HTG4WG0,0.1336615791795324,227609966.0
B01HTG504S,0.10564041450777203,227613588.0
B01HTZFEHM,0.0,227582705.0
B01HXNI3BE,0.03672033898305085,227340776.0
B01HZAGWEA,0.10380941176470589,227047593.0
B01I3D5XOS,0.9358041369472182,227612703.0
B01I5IMFMY,0.0,227608758.0
B01I727FQO,0.0,227416858.0
B01IBGAWWA,0.9524926093514329,227058364.0
B01IDRWPG8,0.0,227603968.0
B01IDRWPGI,0.0,227469885.0
B01IG7CLWI,0.39949241466498103,227597360.0
B01IINGTFA,0.19087736486486487,227596310.0
B01IINGXS8,0.0,227578973.0
B01INNA89S,0.0031225136734010493,227613353.0
B01IP5VQBI,0.08361512939615129,227525706.0
B01IST0MWA,0.0239715723873442,227605735.0
B01IUDX8RU,0.15287367816091954,227594610.0
B01J1X002O,0.3973226845637584,227248302.0
B01J2T807E,0.17562982597054885,226929732.0
B01J94RISE,0.38218158415841585,227532179.0
B01J94RIU2,0.3143691322901849,226889632.0
B01J94RIV6,0.6016378688524591,227574238.0
B01J94RIVG,0.14700308529945552,227207176.0
B01J94RIXO,0.46238488200589967,227595099.0
B01J9PIPCQ,0.286372597452721,227342554.0
B01J9SYTI2,0.0,227566483.0
B01JH3PGZ4,0.11707589079130033,227570176.0
B01JH3PNPW,0.19581004376871688,227579176.0
B01JH3PNSO,0.04929810834049871,227611468.0
B01JH3PRI0,0.17882072953736652,227583352.0
B01JIBO5KW,0.031231994901210963,227601125.0
B01JJJ1R7W,0.8481151545363909,227589658.0
B01JS6L8B6,0.15826776485788113,227579854.0
B01JSPA51Q,0.0,227614928.0
B01JSR7TJU,0.0,227614883.0
B01JSTD668,0.0,227585559.0
B01K5B06AM,0.004706119704102219,227607161.0
B01K8BDV0Q,0.09980606653620352,227568180.0
B01K8YI3DS,0.04330984251968504,227531325.0
B01K8YI6EO,0.002617626527050611,227554853.0
B01K9N11V4,0.0,227579305.0
B01KDTADS6,0.21698188679245284,227384341.0
B01KGCVW2G,0.47200191999999996,227611808.0
B01KGGRQMC,0.1590587828492393,227584660.0
B01KGI5G9A,0.031138078291814947,226983399.0
B01KGS9QW8,0.17916556543837356,227578527.0
B01KJEFJ4I,0.0,227611640.0
B01KJGBC6A,0.0,227595835.0
B01KJQ0XI8,0.035677560414269276,227612900.0
B01KJQ0ZDQ,0.19482800608828008,227516257.0
B01KMOIR94,0.8573112373737374,227564715.0
B01KUL0D4Q,0.5008605437846685,227614469.0
B01KV5WDQC,0.1772922310756972,226720087.0
B01KVLYW9M,0.0,227591197.0
B01KW94FZY,0.0,227612801.0
B01L0KAUO4,0.0,227453162.0
B01L7U3SXC,0.0,227607951.0
B01L84Y3XG,0.0,227455964.0
B01L9FEX3E,0.09216904347826087,227611544.0
B01L9GXFH8,0.09384608967674661,227615018.0
B01L9HUG38,0.0010269178082191782,227611880.0
B01L9HVXYE,0.0,227611856.0
B01L9IG6HC,0.0,227614914.0
B01LDFIEHQ,0.6887629276827372,227589587.0
B01LHWXK10,0.5051335233751425,227528049.0
B01LPGUYXA,0.0,227447879.0
B01LQR8W2S,0.06778143418467585,227612162.0
B01LW1FKXX,0.08324306326304107,226770238.0
B01LWEQW4B,0.14088158379373847,227610774.0
B01LWNDQKH,0.2125831210191083,227615014.0
B01LWS0LK9,0.10211473439133326,227612708.0
B01LWUXUHS,0.9684539432176656,227614662.0
B01LWX49CW,0.2993802180685358,227088419.0
B01LWYNPYL,0.8894919685990339,227556343.0
B01LWZ3F43,0.16807403210576016,227444456.0
B01LX3ERYK,0.20642351945854484,227591427.0
B01LX4M421,0.014095120265413326,227597004.0
B01LX5PZ9K,0.5111453531598513,227140108.0
B01LX6NXNX,0.30408019575856443,227608835.0
B01LX77YRT,0.0,227545562.0
B01LX9T6HF,0.0,227614990.0
B01LXKK71H,0.060362545454545447,227597452.0
B01LXNZMB6,0.050401382694023195,227599794.0
B01LXS36BT,0.17897761143246002,227051693.0
B01LY6RPZY,0.13810406915454354,227579234.0
B01LY9WUYQ,0.17621106870229009,227457701.0
B01LYGFTFT,0.0,227608822.0
B01LYOBRQ7,0.9784125899280575,227410696.0
B01LYW3G31,0.9773019033674963,227613013.0
B01LZ915EQ,0.06558790459965928,227614765.0
B01LZCA1JR,0.13782639296187682,227448766.0
B01LZFK54W,0.017842382731423828,227557728.0
B01LZH7BTC,0.0,227604113.0
B01LZKJOQ7,0.18591032806804375,227596735.0
B01LZKVC87,0.25284184576485463,227571450.0
B01LZSW9UJ,0.0,227569078.0
B01LZVVA58,0.04255869069590707,227560190.0
B01LZWGKWI,0.15555231481481482,227459733.0
B01LZWMKVL,0.056327836734693874,227614724.0
B01LZY543G,0.7771586261980831,227573340.0
B01M06ATV8,0.03662238046795524,227564778.0
B01M0JYMYJ,0.0166109634551495,227606418.0
B01M119PTN,0.0,227510671.0
B01M19V9XG,0.039958432878270764,227608239.0
B01M2WZ31X,0.0028424644549763034,227548578.0
B01M3V0NYL,0.9896197231833909,227424063.0
B01M4JG6N5,0.10805341488277267,227608372.0
B01M4JGDLG,0.4004319913419913,227607696.0
B01M59QRWK,0.0008332187500000001,227516756.0
B01M5E5KTQ,0.8992716019417476,227390127.0
B01M5JKLED,0.18918899613899615,227602994.0
B01M6C5UV7,0.0,227558399.0
B01M7174GZ,0.0,227509480.0
B01M74VGN6,0.0,227601895.0
B01M7PBRZD,0.0,227588221.0
B01M7SLI9P,0.0650161316211878,227554636.0
B01M7SLK3C,0.08177249575551782,227611762.0
B01M7Y6N2L,0.0,227487242.0
B01M9ANUVA,0.0,227610002.0
B01M9I1DO1,0.06414204915866444,227470811.0
B01MA0MSZM,0.5908010162601627,227521151.0
B01MA3F8EP,0.0,227475558.0
B01MAVR8UW,0.2811124666589354,227596220.0
B01MAWQSW5,0.0,227534057.0
B01MAX2S9N,0.0841802416212003,227551798.0
B01MCRCHX3,0.0,227581898.0
B01MCX0H8T,0.9029777490297543,227023641.0
B01MDQRQO1,0.013108594467025043,227614793.0
B01MF9ABS3,0.7083808487486398,227363814.0
B01MFCZ10S,0.01692524682651622,227613799.0
B01MG0LTYC,0.005245804195804196,226974029.0
B01MG754YN,0.0,227579451.0
B01MQYWJD8,0.0054926739926739925,227583331.0
B01MR0HSE0,0.0,227610941.0
B01MR1JV4E,0.20852233207472176,227607404.0
B01MR2NFGT,0.05929732996065205,227595471.0
B01MR30NTP,0.7599609561752988,227535904.0
B01MR32IYV,0.6203354786371011,227535485.0
B01MR3345N,0.9782140231449966,227537047.0
B01MR7L1VD,0.9827302639412581,227609756.0
B01MR96XPH,0.06634325902335456,227613893.0
B01MRBHGOQ,0.0,227607084.0
B01MRECP7Z,0.0,227611916.0
B01MRVBBQS,0.054488461538461534,227613964.0
B01MRZE720,0.0,227563126.0
B01MS1UZO2,0.0,227613393.0
B01MS2VV4C,0.025903756476683935,227500559.0
B01MS6A8FN,0.7025506122448979,227564814.0
B01MS6H1RL,0.17920772827804105,227614623.0
B01MS7576K,0.0,227589564.0
B01MSCOQ78,0.0034967741935483868,227613093.0
B01MSN2EWD,0.6899508005822416,227430423.0
B01MSQHPGN,0.27287772786823883,227611652.0
B01MSS1JG8,0.532817060367454,227603719.0
B01MSZRJXQ,0.7586633911368016,227560849.0
B01MT1RUFO,0.07798002735978111,227478518.0
B01MT4L92H,0.09800494023904383,227605526.0
B01MT61JB9,0.9865007327419977,227579660.0
B01MTA2ZNM,0.17207468125916733,227577440.0
B01MTABYMT,0.038944147752558965,227540988.0
B01MTDGIRR,0.09925772058823529,227545045.0
B01MTGI9AD,0.6132144979508196,227591059.0
B01MUAOZZ4,0.0,227586815.0
B01MUDQ26U,0.7715926462395544,227564026.0
B01MUEGMLR,0.0,227613902.0
B01MXDZCKM,0.0,227614664.0
B01MXPMKU2,0.9831153846153846,227595091.0
B01MY3Q8T5,0.16947086834733893,227167651.0
B01MY6O4Z6,0.002550561224489796,227612646.0
B01MY6O73I,0.037667649467649465,227605302.0
B01MY76F12,0.9778087745839636,227614438.0
B01MY7P98H,0.06807965957446808,227519255.0
B01MY9B0K3,0.6168117101449275,227606108.0
B01MYQXSWS,0.2631643274853801,227285056.0
B01MYRT6VX,0.07117910447761194,227601199.0
B01MYYVGU7,0.2691798250128667,227561701.0
B01MYZHIEZ,0.09268527867528271,227595936.0
B01MZ2HCAB,0.0932839552238806,227420352.0
B01MZ4L5EE,0.016621883656509698,227575758.0
B01MZY4SBW,0.7389708994708996,227340730.0
B01N06GYWX,0.26328364179104474,227387486.0
B01N0OF2QT,0.0,227608258.0
B01N0SURL6,0.0,227590760.0
B01N0UPTUK,0.0,227469077.0
B01N0WEFQ8,0.011143983606557377,227605502.0
B01N0YEXJN,0.09499995454545454,227584169.0
B01N10NF8N,0.011404671374253123,227606768.0
B01N140CRW,0.8617850185528757,227535530.0
B01N157W5S,0.1005696394686907,227596468.0
B01N16VX79,0.7662835480309165,227448815.0
B01N1A3JS4,0.0,226836462.0
B01N1G15SD,0.0,227608254.0
B01N1UBP9Q,0.009560788590604026,227562864.0
B01N20S1GV,0.003170785804816223,227581824.0
B01N23DXND,0.0505953373015873,227467981.0
B01N29TS4Z,0.22851871806781235,227565254.0
B01N2AP4AD,0.0,227613232.0
B01N32B0I2,0.0,227589737.0
B01N32B6TF,0.1323346208869814,227564587.0
B01N33IL6H,0.003326079734219269,227501796.0
B01N34KPH3,0.0016702838063439068,227558872.0
B01N37OSRF,0.0,227612176.0
B01N38GBTM,0.09839660339660339,227593878.0
B01N3A2YDR,0.05672665112665113,227612723.0
B01N3D2VTC,0.0,227540669.0
B01N3NSOBC,0.5246476042743882,227612814.0
B01N42JVFN,0.22032018469656992,227462312.0
B01N4P0OVU,0.033812823792772624,227546907.0
B01N4R6LZH,0.0,227523953.0
B01N4U77B2,0.30318448098663925,227596549.0
B01N57FFRU,0.09114247635425624,227600498.0
B01N59SCP4,0.1225635357006491,227389121.0
B01N59UDO0,0.36832297709923667,227605979.0
B01N5K4F5Z,0.3452554927809165,227580315.0
B01N5QS24J,0.1669713853599516,227598460.0
B01N5TPXJO,0.07758813387423935,227318096.0
B01N5UXQPX,0.11503432282003712,227612401.0
B01N66J4JM,0.07737243523316062,227612626.0
B01N681GJ1,0.7437764522821577,227612502.0
B01N6E3EWT,0.007509803921568627,227546512.0
B01N6E3ZA0,0.0,227537187.0
B01N6I3930,0.0,227615091.0
B01N6J54KM,0.0,227485456.0
B01N6KIRF6,0.26955151414309486,227588352.0
B01N6LBU6A,0.0,227595439.0
B01N6QGAW2,0.0019475665152498378,227595332.0
B01N6WXCY4,0.0,227591169.0
B01N75BSHR,0.20294660691421254,227474565.0
B01N79WQ4F,0.9683596202531646,227223375.0
B01N79WZFS,0.9314416571428571,227384719.0
B01N7ABMIM,0.05749301848049281,227459730.0
B01N7FE1PH,0.6916568994889267,226619696.0
B01N7FHWPY,0.00036010082823190496,227561876.0
B01N7QMXWW,0.0,227432423.0
B01N7RHMKZ,0.0,227599102.0
B01N7W1LTI,0.0388070910106086,227532124.0
B01N8RV64S,0.0668162912912913,227575499.0
B01N9BCUIJ,0.6994352528089888,227412651.0
B01N9C0R1T,0.4476337159253945,227389130.0
B01N9KQQ4N,0.903413990759457,227558529.0
B01N9US187,0.7224314596949891,227536255.0
B01N9VGQRA,0.08823251050420168,227612509.0
B01NA0TR2O,0.0,227584879.0
B01NA6NXB3,0.014334037204625439,227599942.0
B01NBF12V6,0.0037189767441860467,227214407.0
B01NBMM34J,0.12900684606252472,227614568.0
B01NBTLX9D,0.0,227614674.0
B01NBXSD2V,0.833336832412523,227537027.0
B01NCJWR0K,0.0,227614594.0
B01NCLR2L0,0.018751476793248945,227614848.0
B01NCTOOH6,0.06317680798004988,227570772.0
B01NCWGI1R,0.654971688555347,227609094.0
B01NGTT16M,0.9021764492753623,227551964.0
B01NH0GXCN,0.0,227613840.0
B01NH55SAK,0.7122502686567164,227594631.0
B01NH9RN2T,0.8098178571428571,227478326.0
B06VSNZ5RC,0.712117400508044,227592963.0
B06VSS9M67,0.0,227327614.0
B06VST3ZDJ,0.0,227612155.0
B06VT94TMK,0.0,227596293.0
B06VTC15TT,0.0,227154825.0
B06VTMKD4X,0.5584913748932536,227581899.0
B06VWB2XTZ,0.12991528688524592,227611743.0
B06VWF64TW,0.0,227613412.0
B06VWSQLHG,0.06570427069645203,226949693.0
B06W2G8K2Z,0.003090219224283305,227350703.0
B06W2GCRTB,0.004616528162511542,227608078.0
B06W2PKP5W,0.0,227614858.0
B06W53BFT5,0.17730053191489362,227584379.0
B06W55DWTH,0.7558241767068273,227535314.0
B06W576CHT,0.12824727633477634,227610672.0
B06W579TVZ,0.0,226898314.0
B06W9GDF4P,0.3875087082728592,227594649.0
B06W9GFCGW,0.15746850678733032,227429737.0
B06W9JR54D,0.0011432254368375823,227613647.0
B06W9K743H,0.7734896764252697,227607765.0
B06W9L6S8L,0.09666789689513768,226783375.0
B06W9NPB9V,0.0,227417625.0
B06WGQC6KD,0.005359533564450047,227560514.0
B06WGWF1G9,0.030116622188333973,227500990.0
B06WLLP4YB,0.0224413744740533,227511824.0
B06WLMZDLF,0.09348781512605042,226367862.0
B06WP88T2S,0.01914340917298664,226711038.0
B06WP9QX9V,0.04743982069480762,227537211.0
B06WRRY4BQ,0.0,227609428.0
B06WWQH24Z,0.9375089772727273,227370626.0
B06X3RM8RW,0.07797339228295819,227377820.0
B06X91DXTB,0.03926830294530154,227582367.0
B06X91MBPM,0.08623596330275228,227614940.0
B06X91Z7Z7,0.0700967095851216,227482790.0
B06X92LMJ8,0.0,227225107.0
B06X96VQPF,0.0,227614197.0
B06XBV3N25,0.0019541015625000003,227595662.0
B06XC72H2Y,0.005332682060390764,227610341.0
B06XCHNNZ7,0.06089088050314466,227607621.0
B06XCJ7Q3S,0.12526935483870968,227532034.0
B06XCJGNJK,0.15422410409556314,227611167.0
B06XCYK12M,0.09157580117724003,227579042.0
B06XD6WJFW,0.15073624118024373,227596082.0
B06XD95K98,0.07136550552251486,227580362.0
B06XDJ97Y2,0.0,227601287.0
B06XDV5SVR,0.10194077669902912,227590569.0
B06XDXFTPG,0.5190596188747731,227600295.0
B06XFM5FNH,0.03145946763460375,227608792.0
B06XFWSCKQ,0.0,227468874.0
B06XGBQY6W,0.0,227469674.0
B06XGHPV44,0.27036816874400765,227570384.0
B06XJ7X4DH,0.5937953455571227,227595184.0
B06XJJ7G6T,0.643512483912484,227452904.0
B06XJLSY6M,0.2217778221778222,227507580.0
B06XJN39X1,0.2903739866908651,227593390.0
B06XJNPWP9,0.5754997888067581,227549958.0
B06XK8CS21,0.21242192090395481,227559502.0
B06XKC4NMV,0.0,227464134.0
B06XKD6XGL,0.25742384158415843,227505278.0
B06XKTBM1B,0.0,227602737.0
B06XKWJQC9,0.05036789087093389,227593504.0
B06XL1JLR4,0.426605998509687,227153136.0
B06XMQ7F3N,0.0,227484356.0
B06XMQGGPJ,0.003192019154030327,227589764.0
B06XMQTWQL,0.029052994393476046,227560230.0
B06XNWQLYX,0.3148403298350824,227554974.0
B06XPLVXRJ,0.859363857407789,227604295.0
B06XPSC3P9,0.09965691421254802,227595141.0
B06XQ4KCVL,0.03119179382841641,227614154.0
B06XQ5FXHJ,0.06197521126760563,227181002.0
B06XQ5RSF7,0.8992907321594069,227582724.0
B06XR9BXNR,0.18380209819555182,227377649.0
B06XS1B6SS,0.07426677718832891,227614019.0
B06XTTH83W,0.13171923743500866,227332190.0
B06XWK19KG,0.8686558208955224,227503845.0
B06XWZNX5F,0.6172794242167655,227609036.0
B06XX6BM2R,0.0,227302291.0
B06XXRBFJH,0.09914977029096478,227568957.0
B06Y12JQWZ,0.0,227337736.0
B06Y3NDMLJ,0.37087888888888887,227503577.0
B06Y3VP5SB,0.27962796262534184,227614963.0
B06Y48N3YT,0.8542978843200818,227614740.0
B06Y5WWKFM,0.08841270386266094,227541194.0
B06ZY6GMYD,0.19916926009491948,227607321.0
B06ZZXZZ2V,0.002921094640820981,227614774.0
B06ZZYDF4P,0.5350654857560263,227552499.0
B0714M2HPX,0.0,227583370.0
B0716ZKHK3,0.0,227613360.0
B07178W2MX,0.0,227610962.0
B071CLN8DS,0.0,227577150.0
B071CW5Y5R,0.23254077791718947,227563724.0
B071CWB812,0.0005919304927398238,227520492.0
B071CWD2T5,0.11742353223100886,227611143.0
B071D5QPMS,0.0,227613422.0
B071DWMV8W,0.4129651793525809,227609310.0
B071G84J69,0.12302974660301139,227582482.0
B071HH8QQ7,0.4328225428313796,227603870.0
B071JG6HDQ,0.9758492753623188,227516980.0
B071JNWM3S,0.542475,226348535.0
B071NLTCBB,0.34550664451827245,227601269.0
B071NSB8NT,0.9455396689802456,227348172.0
B071NSFKZD,0.7021111052631579,227597152.0
B071QWN5RB,0.20411801029159518,227595675.0
B071RLHWJC,0.06851783950617284,227538727.0
B071S18BY2,0.013489595375722542,227596630.0
B071VMBMJ5,0.0,227567032.0
B071W2HM1S,0.04123118466898955,226947916.0
B071WRTQTW,0.15782639161755074,227352893.0
B071WW9ZLB,0.0,227401611.0
B071XM6HTC,0.0,227594439.0
B071ZHNLZ9,0.0,227612744.0
B071ZTDS5K,0.5578034792368126,227477370.0
B0721BDB2P,0.006993356643356644,227605513.0
B0721XQ1TX,0.1484223314130803,227613048.0
B072227HM3,0.0,227562824.0
B07235NK81,0.01612973790322581,227614722.0
B0725FH31V,0.18028366197183096,227581923.0
B07281X8FP,0.0,227547722.0
B072BHCLJ4,0.004473076923076923,227611824.0
B072BK45MH,0.0,227608914.0
B072BMP3YG,0.20826613672496028,227526983.0
B072BQN1G2,0.0,227608650.0
B072C8XQDY,0.0008828318584070797,227534841.0
B072DXRW8J,0.031242919921875,227612510.0
B072F2M44X,0.04210135338345865,227386172.0
B072FCFKS4,0.014081049935979513,227608843.0
B072FT74CT,0.06879840294840295,227513647.0
B072HFGVNV,0.24758630377524146,227608931.0
B072JWDNTS,0.2698496092143151,227526226.0
B072K4MSBC,0.0021139830508474576,226683892.0
B072KMNFB3,0.40986358173076926,227615011.0
B072KRQMDW,0.12091674836601306,227611923.0
B072KTFFNZ,0.982786800573888,227300385.0
B072L2C32P,0.359584703196347,227506290.0
B072LDM7N6,0.0,227318737.0
B072LGMB72,0.36391570762052877,227596571.0
B072MLTVS4,0.06364930513595166,227604199.0
B072NB5WLR,0.18474495138369484,227610134.0
B072Q5NBNZ,0.9641358054711247,227513294.0
B072Q63BDD,0.00018257686676427523,227603962.0
B072Q8BNV5,0.0,227602218.0
B072Q9BCGH,0.0,227589505.0
B072QG6NTF,0.041844527896995706,227492035.0
B072R6VB4D,0.061260620525059664,227588705.0
B072VFMPKH,0.045707202216066486,227603833.0
B072W7XW76,0.08537589139679425,227603769.0
B072X7JLKS,0.0,227604636.0
B072X87CZ4,0.8159992922859165,227593491.0
B0731ZKR6V,0.2849680818570556,227615107.0
B07343KN1D,0.8320686504927975,227523955.0
B0734DSH66,0.9495408256880733,227614282.0
B0735G11F3,0.0,227532662.0
B07365K4WG,0.14694986061330145,227605080.0
B073688QSD,0.0,227614287.0
B07368CDSM,0.0,227599163.0
B07368FGT5,0.00639952,227576576.0
B07368QYCK,0.23731603927986908,227551266.0
B0736BR6QH,0.014300460756275817,227539659.0
B0736CYQGR,0.2723021596244132,227613084.0
B0737FKVG7,0.8977384462940943,227579633.0
B0737HG1TG,0.22070704584040748,227579070.0
B073BQHZG4,0.062190240581025874,227571248.0
B073FKF9KN,0.0,227589559.0
B073FMPD52,0.6173874235575645,227612579.0
B073FPL13C,0.11883185945519148,227453695.0
B073FQN4QD,0.27945774529097556,227582305.0
B073JDDX6D,0.09140580945003872,227615130.0
B073JX8NPX,0.33062495948136145,227563023.0
B073JXYKVQ,0.0,227610339.0
B073JY9ZL5,0.13255666351606804,227610578.0
B073JYK4JT,0.22846691842900305,227603683.0
B073L4HVK5,0.5920686968838527,227582857.0
B073PRJWFD,0.8429966183574878,227557129.0
B073RJK6J6,0.13854395833333333,227614692.0
B073RJL3BN,0.0,227614291.0
B073RKPBLV,0.0,227601289.0
B073RVQ6NG,0.20171477621091355,227584319.0
B073S4XG46,0.16609027083136738,227613589.0
B073S4XJGF,0.08116614911606455,227613195.0
B073SBDZSH,0.008853121452894437,227610545.0
B073VCS3YK,0.07099806629834253,227608332.0
B073W25SV3,0.17045551948051946,227410292.0
B073W78G1S,0.0,227609050.0
B073X992GM,0.0033124378109452733,227539459.0
B073XX6Y4L,0.0,227605324.0
B073Y37521,0.11348167288225892,227582833.0
B073ZMFTLP,0.011292953929539296,227614612.0
B073ZNKK7P,0.8044408738627429,227606887.0
B073ZY4X5V,0.034085021603456556,227597695.0
B0741CR7N6,0.010431818181818181,227614966.0
B0741FVDYN,0.2194949742268041,227551931.0
B074D3R8F2,0.0,227595891.0
B074D6WKFV,0.0,227274994.0
B074DSQF13,0.05544094063852373,227604238.0
B074DTG2CB,0.057335719373219365,227595683.0
B074GNQGBR,0.0,227487223.0
B074HKWLV6,0.5278564986737401,227582901.0
B074HLPK9N,0.10108678071539658,227548454.0
B074HN2DL2,0.07411686772942697,227441427.0
B074JGHWJ1,0.0,227614097.0
B074JK5Y9G,0.0,227614970.0
B074JKT7GF,0.23168953662182362,227608975.0
B074JKZBJ7,0.3244446286950252,227460375.0
B074JMX5XZ,0.496521976744186,227574031.0
B074KH4X1L,0.09659242424242424,227545555.0
B074KMMHD2,0.05656520811099253,227547267.0
B074KMXSHN,0.2008631054131054,227475855.0
B074KN56RP,0.9753470817120623,226397739.0
B074L82WFD,0.011603652597402599,227589373.0
B074N5392C,0.0,227470000.0
B074NHYK7W,0.10588666666666666,227612263.0
B074PF8XV6,0.0,226947948.0
B074PSHCB8,0.0,227602353.0
B074PXWGDN,0.0,227494140.0
B074PY4Y8R,0.1205509881422925,227592107.0
B074PYRC5S,0.14573333333333335,227614962.0
B074ST8FF8,0.09271324503311258,227531674.0
B074SWDBSX,0.0,227612186.0
B074T65CQ7,0.003099646017699115,227615124.0
B074V64CG9,0.06630071770334929,227533997.0
B074VDYTC1,0.0,227608462.0
B074W8M15J,0.22918258212375858,227612360.0
B074WFPHLP,0.0,227589971.0
B074WZFLN2,0.0,227548617.0
B074X5JV2S,0.0012534461152882205,227575379.0
B074XFSLK2,0.0,227552504.0
B074XNVNZ6,0.8851113373860182,227477326.0
B074ZL99F1,0.06250152027027027,227613206.0
B0751S96LS,0.43296865942028984,227551357.0
B0751XSNXP,0.0,227110030.0
B0752VPQ3L,0.0,227468209.0
B07537WVG7,0.4577120571428571,227574073.0
B0753K8N5F,0.6416965798045603,227584226.0
B0753LPSCT,0.8799572629051621,227092580.0
B0756Q33SG,0.11248340192043896,227613204.0
B07575B46G,0.3693621140142518,227519414.0
B075879LKJ,0.9832076923076923,227220943.0
B0759NVQGG,0.0,227597855.0
B0759R29JY,0.07255477629987908,227330196.0
B0759RJFJM,0.016609468438538208,226811778.0
B0759RW484,0.07418644793152639,227153715.0
B075BLHVYR,0.0,227560577.0
B075BWLSW1,0.06249966216216216,227434740.0
B075CPXP1H,0.06938096148593281,227584366.0
B075DNFPYR,0.9745100991033506,227297050.0
B075DNHZ6R,0.0495536036036036,227523962.0
B075DP3KV9,0.007389700214132763,227552015.0
B075FH66NQ,0.11926715596330274,227522813.0
B075HXGV3T,0.0,227609583.0
B075J2MVBD,0.0,227601354.0
B075J2TL9N,0.17261842323651452,227612405.0
B075J3RZ7T,0.01000458577090017,227610263.0
B075JRPT4B,0.08200319666435024,227170857.0
B075KZS7P6,0.3798474160206718,227438364.0
B075LX1LXJ,0.0,227614549.0
B075M1S9HD,0.0,227555805.0
B075MZ7Y6K,0.07001758298755187,227614337.0
B075QRYDFB,0.0,227592619.0
B075R75Q8T,0.4318539959314153,227583943.0
B075RGSPVR,0.0,227591276.0
B075RGVNJM,0.7862408465608466,227467392.0
B075RMZ5ZS,0.21268507462686564,227567441.0
B075RPGSYL,0.03196316590563166,227526320.0
B075RPGSZM,0.2451215425531915,227599493.0
B075RPKVV7,0.14527731729055257,227568380.0
B075RS7Q6D,0.03291893004115226,227608986.0
B075SHTXYF,0.0,227588913.0
B075SJ4K44,0.0,227113711.0
B075SMBX38,0.003493886462882096,227614817.0
B075THQVL8,0.0,227614677.0
B075V37HJJ,0.07890102915951973,227612842.0
B075V6C2TC,0.0,227608177.0
B075Y1FHGH,0.0,227437545.0
B075ZV1G5R,0.0,227586841.0
B0762WP961,0.205463687150838,227563635.0
B0763VSY24,0.008255145631067962,227551143.0
B0764FFT64,0.0,227545755.0
B0764Z1BX4,0.11246870824053452,227581850.0
B07664MBHX,0.4683604430379747,226728144.0
B0767DDMPX,0.10355399408284023,227613101.0
B0767JZ34H,0.0,227385165.0
B0768K3Y8C,0.0,227603661.0
B0769YZMX1,0.498952405362776,227569050.0
B076B83R2J,0.5368235465116279,227613713.0
B076BB7NWY,0.3584227013832384,227611188.0
B076CFRDWH,0.008753438501355683,227556446.0
B076CP3C9D,0.0,227607925.0
B076CSFX3Z,0.6690427304964538,227568510.0
B076DF1488,0.11545195530726257,227613351.0
B076FCYPW3,0.0,227483298.0
B076FDLH7W,0.0,227482630.0
B076FJB63H,0.990450204638472,227302488.0
B076FL5CWQ,0.5552056249999999,227588820.0
B076FLC5CC,0.876366787878788,227592038.0
B076HF72M5,0.017225662860460615,227511647.0
B076HG138S,0.04026343624161074,227599439.0
B076HTWJ21,0.37819204322200395,226950411.0
B076HTXQKK,0.6604067292644757,227514904.0
B076HYLFPD,0.2869483610961848,227491141.0
B076HZFLLD,0.03695128205128204,227249903.0
B076JKFYJ9,0.0,227376624.0
B076M9WFPS,0.40583928571428574,227508521.0
B076MPB6L3,0.10261847426470588,227517773.0
B076NB38GN,0.2791349693251534,227134809.0
B076T5JV1Z,0.00042147368421052635,227598289.0
B076V6N155,0.6122256513026052,227375807.0
B076V7X384,0.9651412044374009,227569979.0
B076VSVRV2,0.9839971999999999,227502915.0
B076VXFSJF,0.09195356321839081,227571329.0
B076VZH9SQ,0.9945192006269592,227492387.0
B076X7Q626,0.14299417613636362,227544372.0
B076X9C7H1,0.4542905167518455,227225955.0
B076X9SH6D,0.0,227548343.0
B07711GL7T,0.06229841605068638,227533400.0
B0771T3J54,0.0,227520968.0
B0771TVJZ1,0.0,226614652.0
B07742VFLK,0.5619692024539877,227342490.0
B0774YTV59,0.0,227586885.0
B0775S4MRC,0.0,227399905.0
B0777B3TYQ,0.07084113942733446,227579260.0
B0777HNPJ9,0.0,227604837.0
B0777RJG6D,0.0,227568426.0
B0777TC57D,0.009639602803738318,227606891.0
B0777TGG94,0.0,227588716.0
B0777THX2R,0.006662432518259765,227597927.0
B0777W9N81,0.0,227588402.0
B0778RX686,0.0,227516837.0
B077DR95SB,0.046826880530973454,227613332.0
B077DS75V6,0.5650686197183099,227603920.0
B077DS7QY9,0.2504308747855918,227613781.0
B077F97MSD,0.6182787427877315,227597109.0
B077G82C29,0.668608132805361,227467778.0
